"Date","Class","LinesAdded","LinesDeleted","LinesTouched","Index","Sum"
"2017-03-28 22:35","ClientConfiguration.java","167","4419","4586","","9172"
"2017-04-15 13:58","ClientConfiguration.java","547","5899","6446","","12892"
"2017-05-15 19:52","ClientConfiguration.java","2089","10095","12184","","24368"
"2017-06-21 19:58","ClientConfiguration.java","3872","17201","21073","","42146"
"2017-06-05 21:48","ClientConfiguration.java","3540","15481","19021","","38042"
"2017-06-21 19:50","ClientConfiguration.java","3866","17085","20951","","41902"
"2017-08-02 00:49","ClientConfiguration.java","9191","45831","55022","","110044"
"2017-08-01 08:34","ClientConfiguration.java","8424","42479","50903","","101806"
"2017-06-30 00:12","ClientConfiguration.java","4267","20740","25007","","50014"
"2017-07-04 06:27","ClientConfiguration.java","4538","22972","27510","","55020"
"2017-08-02 00:49","BKException.java","3657","17269","20926","","41852"
"2014-06-02 11:54","AuditorLedgerCheckerTest.java","9460","82534","91994","7","183988"
"2014-07-24 01:41","AuditorLedgerCheckerTest.java","9742","83301","93043","","186086"
"2012-12-14 20:26","AuditorLedgerCheckerTest.java","3225","22325","25550","2","51100"
"2012-10-26 16:25","AuditorLedgerCheckerTest.java","1673","8110","9783","2","19566"
"2016-03-08 07:18","AuditorLedgerCheckerTest.java","11008","101099","112107","","224214"
"2012-12-18 12:00","AuditorLedgerCheckerTest.java","3466","23073","26539","2","53078"
"2016-12-17 02:44","AuditorLedgerCheckerTest.java","70312","74767","145079","","290158"
"2017-07-07 05:11","AuditorLedgerCheckerTest.java","71991","103733","175724","","351448"
"2014-02-05 22:43","AuditorLedgerCheckerTest.java","9175","76976","86151","7","172302"
"2013-08-21 13:19","AuditorLedgerCheckerTest.java","7279","68782","76061","5","152122"
"2017-10-17 09:32","AuditorLedgerCheckerTest.java","79209","125488","204697","","409394"
"2017-05-12 15:20","AuditorLedgerCheckerTest.java","70804","89633","160437","","320874"
"2013-06-15 19:05","AuditorLedgerCheckerTest.java","7172","66999","74171","5","148342"
"2013-05-31 12:02","AuditorLedgerCheckerTest.java","7094","62821","69915","5","139830"
"2013-05-31 12:02","LedgerDeleteTest.java","276","705","981","5","1962"
"2014-01-22 14:35","LedgerDeleteTest.java","2909","15278","18187","6","36374"
"2016-03-08 06:49","LedgerDeleteTest.java","6272","40400","46672","","93344"
"2014-07-24 01:41","LedgerDeleteTest.java","4463","22724","27187","","54374"
"2013-10-12 05:42","JournalChannel.java","1476","3849","5325","6","10650"
"2013-07-20 19:59","JournalChannel.java","36","273","309","5","618"
"2014-04-29 22:07","JournalChannel.java","3801","14956","18757","7","37514"
"2014-03-07 13:30","JournalChannel.java","3619","12462","16081","7","32162"
"2017-06-12 17:20","LedgerManagerTestCase.java","113001","82863","195864","","391728"
"2017-05-16 00:31","LedgerManagerTestCase.java","112069","77379","189448","","378896"
"2016-11-18 00:18","LedgerManagerTestCase.java","111057","54502","165559","","331118"
"2017-01-31 04:01","LedgerManagerTestCase.java","111104","67650","178754","","357508"
"2017-03-28 22:37","LedgerManagerTestCase.java","111195","72548","183743","","367486"
"2015-09-15 10:38","LedgerManagerTestCase.java","6053","37440","43493","","86986"
"2016-04-27 09:55","LedgerManagerTestCase.java","109476","44046","153522","","307044"
"2017-07-04 06:27","LedgerManagerTestCase.java","113323","88643","201966","","403932"
"2016-02-09 08:28","BookieShell.java","9055","78493","87548","","175096"
"2016-03-16 05:03","BookieShell.java","78870","45575","124445","","248890"
"2014-12-06 07:47","BookieShell.java","8050","71768","79818","","159636"
"2014-12-06 08:03","BookieShell.java","8056","71978","80034","","160068"
"2014-09-29 16:29","BookieShell.java","8006","71371","79377","","158754"
"2014-06-03 12:35","BookieShell.java","7381","61823","69204","7","138408"
"2014-02-05 22:43","BookieShell.java","6998","55699","62697","7","125394"
"2013-10-02 06:54","BookieShell.java","4896","47513","52409","5","104818"
"2015-01-13 13:06","BookieShell.java","8310","74077","82387","","164774"
"2017-06-01 23:58","BookieShell.java","81969","85696","167665","","335330"
"2017-07-07 05:11","BookieShell.java","82301","94943","177244","","354488"
"2013-02-26 04:12","BookieShell.java","3726","38433","42159","4","84318"
"2017-01-11 07:37","BookieShell.java","80452","66326","146778","","293556"
"2016-12-21 01:42","BookieShell.java","80449","65965","146414","","292828"
"2017-01-11 07:34","BookieShell.java","80452","66202","146654","","293308"
"2016-11-30 00:02","BookieShell.java","80429","60046","140475","","280950"
"2017-01-30 23:25","BookieShell.java","80453","66502","146955","","293910"
"2017-03-28 22:35","BookieShell.java","80536","77316","157852","","315704"
"2017-01-30 21:31","BookieShell.java","80452","66393","146845","","293690"
"2017-03-22 22:54","BookieShell.java","80538","73014","153552","","307104"
"2017-01-31 04:01","Bookie.java","79048","74791","153839","","307678"
"2017-03-28 22:37","Bookie.java","79137","79687","158824","","317648"
"2016-01-26 22:11","Bookie.java","8851","81718","90569","","181138"
"2015-03-18 07:38","Bookie.java","8287","77902","86189","","172378"
"2015-04-21 09:17","Bookie.java","8288","78005","86293","","172586"
"2013-06-21 19:26","Bookie.java","4752","49161","53913","5","107826"
"2014-09-23 17:53","Bookie.java","7960","74518","82478","","164956"
"2017-07-04 06:27","Bookie.java","80820","95337","176157","","352314"
"2017-06-05 22:25","Bookie.java","80598","89329","169927","","339854"
"2014-02-06 09:25","Bookie.java","7031","59295","66326","7","132652"
"2014-04-29 22:07","Bookie.java","7205","62974","70179","7","140358"
"2013-12-06 07:39","Bookie.java","6120","56129","62249","6","124498"
"2014-08-02 20:02","Bookie.java","7827","72293","80120","","160240"
"2013-10-02 07:01","Bookie.java","5025","51279","56304","5","112608"
"2017-06-28 23:24","Bookie.java","80634","91318","171952","","343904"
"2017-07-07 08:19","Bookie.java","80810","97290","178100","","356200"
"2013-09-11 00:34","Bookie.java","4992","51045","56037","5","112074"
"2014-01-21 17:26","Bookie.java","6371","58117","64488","6","128976"
"2013-10-12 05:42","Bookie.java","5881","52868","58749","6","117498"
"2013-10-22 16:21","Bookie.java","6056","53810","59866","6","119732"
"2017-05-16 00:31","Bookie.java","79806","84313","164119","","328238"
"2013-07-24 16:55","Bookie.java","4852","50319","55171","5","110342"
"2014-02-05 22:43","Bookie.java","7029","59285","66314","7","132628"
"2014-08-18 23:03","Bookie.java","7840","73774","81614","","163228"
"2014-05-09 14:04","Bookie.java","7219","63629","70848","7","141696"
"2013-06-15 19:05","Bookie.java","4735","49017","53752","5","107504"
"2017-06-01 23:58","Bookie.java","80523","87805","168328","","336656"
"2017-08-02 00:49","Bookie.java","83817","116540","200357","","400714"
"2013-12-02 18:45","Bookie.java","6106","55963","62069","6","124138"
"2013-05-04 14:22","Bookie.java","4488","44241","48729","5","97458"
"2012-12-18 13:04","Bookie.java","647","4999","5646","2","11292"
"2016-11-18 00:18","Bookie.java","78994","61636","140630","","281260"
"2017-03-28 22:35","Bookie.java","79119","79454","158573","","317146"
"2016-07-14 23:02","Bookie.java","77841","52593","130434","","260868"
"2017-06-05 20:30","Bookie.java","80576","88216","168792","","337584"
"2016-11-30 00:02","Bookie.java","79012","62184","141196","","282392"
"2012-12-24 05:50","Bookie.java","1287","5747","7034","2","14068"
"2017-03-22 22:54","Bookie.java","79121","75152","154273","","308546"
"2012-12-24 06:23","Bookie.java","1361","6043","7404","2","14808"
"2011-11-16 17:05","LedgerRecoveryOp.java","2735","4433","7168","","14336"
"2011-11-17 11:16","LedgerRecoveryOp.java","2969","5310","8279","","16558"
"2012-05-25 17:13","LedgerRecoveryOp.java","12570","35414","47984","1","95968"
"2012-05-10 14:47","LedgerRecoveryOp.java","12253","33843","46096","1","92192"
"2013-10-14 17:38","LedgerRecoveryOp.java","18917","139589","158506","6","317012"
"2017-06-21 19:58","LedgerRecoveryOp.java","40535","123573","164108","","328216"
"2017-06-21 21:00","LedgerRecoveryOp.java","40535","124246","164781","","329562"
"2017-06-21 19:50","LedgerRecoveryOp.java","40534","123462","163996","","327992"
"2012-02-13 15:46","LedgerRecoveryOp.java","4625","16631","21256","1","42512"
"2013-03-25 18:02","LedgerRecoveryOp.java","18737","131393","150130","4","300260"
"2016-04-27 21:11","ZkLedgerUnderreplicationManager.java","78963","48668","127631","","255262"
"2016-07-14 23:02","ZkLedgerUnderreplicationManager.java","79153","49843","128996","","257992"
"2017-07-07 05:11","ZkLedgerUnderreplicationManager.java","82359","94494","176853","","353706"
"2013-08-22 16:40","ZkLedgerUnderreplicationManager.java","4593","46503","51096","5","102192"
"2017-06-28 23:28","ZkLedgerUnderreplicationManager.java","82164","89278","171442","","342884"
"2013-06-15 19:05","ZkLedgerUnderreplicationManager.java","4352","44572","48924","5","97848"
"2017-06-01 23:58","ZkLedgerUnderreplicationManager.java","82008","85228","167236","","334472"
"2014-08-18 23:03","ZkLedgerUnderreplicationManager.java","7743","69615","77358","","154716"
"2013-01-04 11:32","ZkLedgerUnderreplicationManager.java","1657","3668","5325","2","10650"
"2014-06-03 12:35","ZkLedgerUnderreplicationManager.java","7239","61174","68413","7","136826"
"2014-06-02 11:54","ZkLedgerUnderreplicationManager.java","7219","60686","67905","7","135810"
"2017-03-28 22:40","ZkLedgerUnderreplicationManager.java","80657","77373","158030","","316060"
"2016-04-27 09:55","ZkLedgerUnderreplicationManager.java","78963","48668","127631","","255262"
"2017-10-17 09:32","BookKeeperAdmin.java","125918","110694","236612","","473224"
"2017-06-01 23:58","BookKeeperAdmin.java","114501","75825","190326","","380652"
"2017-04-11 20:19","BookKeeperAdmin.java","112881","67720","180601","","361202"
"2014-02-21 19:01","BookKeeperAdmin.java","3360","10821","14181","7","28362"
"2014-02-05 22:43","BookKeeperAdmin.java","3185","9483","12668","7","25336"
"2017-07-07 05:11","BookKeeperAdmin.java","114996","85235","200231","","400462"
"2016-11-09 03:05","BookKeeperAdmin.java","112623","49172","161795","","323590"
"2016-11-30 00:07","BookKeeperAdmin.java","112649","49862","162511","","325022"
"2016-09-10 21:01","BookKeeperAdmin.java","111170","44034","155204","","310408"
"2016-07-14 23:02","BookKeeperAdmin.java","109954","38748","148702","","297404"
"2016-10-13 09:27","BookKeeperAdmin.java","112620","48835","161455","","322910"
"2016-03-16 05:03","BookKeeperAdmin.java","109617","33919","143536","","287072"
"2016-03-08 07:18","BookKeeperAdmin.java","6344","34932","41276","","82552"
"2014-12-06 08:03","BookKeeperAdmin.java","5030","26549","31579","","63158"
"2014-04-24 10:43","BookKeeperAdmin.java","3560","12993","16553","7","33106"
"2014-09-06 07:51","BookKeeperAdmin.java","4838","25220","30058","","60116"
"2017-11-08 12:27","EntryLogger.java","35771","69243","105014","","210028"
"2015-10-06 10:05","ReadEntryProcessor.java","2272","8714","10986","","21972"
"2017-05-15 19:52","ReadEntryProcessor.java","114187","53810","167997","","335994"
"2017-06-01 23:58","ReadEntryProcessor.java","115213","58029","173242","","346484"
"2017-05-16 00:31","ReadEntryProcessor.java","114344","54385","168729","","337458"
"2017-06-30 00:12","PerChannelBookieClient.java","114143","75246","189389","","378778"
"2014-05-27 13:56","PerChannelBookieClient.java","1865","7383","9248","7","18496"
"2017-07-04 06:27","PerChannelBookieClient.java","114273","77337","191610","","383220"
"2017-01-31 04:01","PerChannelBookieClient.java","111696","55986","167682","","335364"
"2015-10-06 10:05","PerChannelBookieClient.java","4836","24291","29127","","58254"
"2016-04-05 18:47","PerChannelBookieClient.java","108544","30296","138840","","277680"
"2017-04-15 13:58","PerChannelBookieClient.java","111944","61926","173870","","347740"
"2017-05-15 19:52","PerChannelBookieClient.java","112723","65359","178082","","356164"
"2016-04-05 08:45","PerChannelBookieClient.java","108536","30046","138582","","277164"
"2017-07-28 20:12","PerChannelBookieClient.java","115195","82853","198048","","396096"
"2017-01-31 02:14","PerChannelBookieClient.java","111683","50504","162187","","324374"
"2017-03-28 22:35","PerChannelBookieClient.java","111796","60678","172474","","344948"
"2017-03-23 00:48","PerChannelBookieClient.java","111796","56426","168222","","336444"
"2014-07-25 00:34","PerChannelBookieClient.java","2864","15247","18111","","36222"
"2017-08-02 00:49","PerChannelBookieClient.java","117758","99028","216786","","433572"
"2017-06-21 19:58","PerChannelBookieClient.java","113940","71899","185839","","371678"
"2017-06-01 23:58","PerChannelBookieClient.java","113669","69498","183167","","366334"
"2014-02-21 19:01","PerChannelBookieClient.java","1382","3348","4730","7","9460"
"2014-02-05 22:43","PerChannelBookieClient.java","1184","1987","3171","7","6342"
"2017-04-20 19:55","PerChannelBookieClient.java","111948","61951","173899","","347798"
"2015-09-15 10:38","BookKeeper.java","20183","158020","178203","","356406"
"2015-10-22 09:22","BookKeeper.java","20196","159413","179609","","359218"
"2017-01-31 04:01","BookKeeper.java","42173","105169","147342","","294684"
"2012-07-23 23:39","BookKeeper.java","12738","40588","53326","2","106652"
"2012-12-13 13:07","BookKeeper.java","16920","86097","103017","2","206034"
"2015-07-10 22:48","BookKeeper.java","20034","157569","177603","","355206"
"2017-06-30 00:12","BookKeeper.java","42713","122522","165235","","330470"
"2014-02-06 09:21","BookKeeper.java","19520","139033","158553","7","317106"
"2012-06-05 08:00","BookKeeper.java","10339","27225","37564","1","75128"
"2012-06-19 12:39","BookKeeper.java","10996","29863","40859","2","81718"
"2012-09-12 11:59","BookKeeper.java","13619","61435","75054","2","150108"
"2014-01-21 05:19","BookKeeper.java","19229","137935","157164","6","314328"
"2013-10-02 06:40","BookKeeper.java","18997","132398","151395","5","302790"
"2014-02-21 19:01","BookKeeper.java","19558","140230","159788","7","319576"
"2016-10-13 07:50","BookKeeper.java","42060","91500","133560","","267120"
"2017-06-21 21:00","BookKeeper.java","42709","120047","162756","","325512"
"2012-03-01 15:58","BookKeeper.java","1442","7998","9440","1","18880"
"2013-06-12 18:41","BookKeeper.java","18901","130009","148910","5","297820"
"2011-11-29 23:55","BookKeeper.java","438","483","921","","1842"
"2013-05-06 19:32","BookKeeper.java","18714","125820","144534","5","289068"
"2013-01-10 19:13","BookKeeper.java","17594","91742","109336","2","218672"
"2017-03-28 22:35","BookKeeper.java","42175","109763","151938","","303876"
"2016-07-11 23:01","BookKeeper.java","42045","84016","126061","","252122"
"2016-10-13 09:27","BookKeeper.java","42136","91562","133698","","267396"
"2017-07-28 20:12","BookKeeper.java","42974","129338","172312","","344624"
"2017-05-15 19:52","BookKeeper.java","42545","113887","156432","","312864"
"2013-09-10 15:14","BookKeeper.java","18969","132236","151205","5","302410"
"2011-11-16 17:05","PendingAddOp.java","2735","4433","7168","","14336"
"2015-04-21 09:17","PendingAddOp.java","19430","162773","182203","","364406"
"2015-10-06 10:48","PendingAddOp.java","19470","164230","183700","","367400"
"2015-10-22 09:22","PendingAddOp.java","19474","165064","184538","","369076"
"2011-11-17 11:16","PendingAddOp.java","2969","5310","8279","","16558"
"2017-06-30 00:12","PendingAddOp.java","40530","126712","167242","","334484"
"2014-01-21 05:19","PendingAddOp.java","19001","144080","163081","6","326162"
"2012-09-12 11:59","PendingAddOp.java","14547","68736","83283","2","166566"
"2014-02-21 19:01","PendingAddOp.java","19192","146237","165429","7","330858"
"2014-02-05 22:43","PendingAddOp.java","19159","145041","164200","7","328400"
"2013-09-11 00:34","PendingAddOp.java","18868","138547","157415","5","314830"
"2013-10-14 18:32","PendingAddOp.java","18919","139625","158544","6","317088"
"2012-04-02 12:38","PendingAddOp.java","11814","31591","43405","1","86810"
"2013-04-26 18:38","PendingAddOp.java","18736","131755","150491","5","300982"
"2017-08-02 00:49","PendingAddOp.java","41168","147517","188685","","377370"
"2012-12-27 23:16","PendingAddOp.java","17403","95760","113163","2","226326"
"2017-05-15 19:52","PendingAddOp.java","40437","118152","158589","","317178"
"2016-11-30 00:02","CookieTest.java","111328","38090","149418","","298836"
"2014-12-10 19:43","CookieTest.java","2611","13843","16454","","32908"
"2014-09-23 17:53","CookieTest.java","2169","12317","14486","","28972"
"2014-09-18 06:57","CookieTest.java","2151","12243","14394","","28788"
"2016-01-26 22:11","TestZooKeeperClient.java","688","3273","3961","","7922"
"2017-03-23 15:59","TestZooKeeperClient.java","111627","37779","149406","","298812"
"2012-12-08 11:18","Bookie.java","4619","23920","28539","2","57078"
"2012-10-25 15:35","Bookie.java","3681","12925","16606","2","33212"
"2012-10-26 16:25","Bookie.java","3938","14131","18069","2","36138"
"2017-01-31 04:01","Bookie.java","66950","81994","148944","","297888"
"2017-03-28 22:37","Bookie.java","67043","86894","153937","","307874"
"2016-01-26 22:11","Bookie.java","12398","104566","116964","","233928"
"2015-03-18 07:38","Bookie.java","11964","100880","112844","","225688"
"2015-04-21 09:17","Bookie.java","11965","100983","112948","","225896"
"2012-10-18 16:40","Bookie.java","3502","11609","15111","2","30222"
"2012-12-03 17:59","Bookie.java","4449","23705","28154","2","56308"
"2013-06-21 19:26","Bookie.java","8830","72540","81370","5","162740"
"2014-09-23 17:53","Bookie.java","11666","97525","109191","","218382"
"2017-07-04 06:27","Bookie.java","68608","102426","171034","","342068"
"2017-06-05 22:25","Bookie.java","68383","96415","164798","","329596"
"2014-02-06 09:25","Bookie.java","10796","82361","93157","7","186314"
"2014-04-29 22:07","Bookie.java","10959","86029","96988","7","193976"
"2013-12-06 07:39","Bookie.java","10036","79346","89382","6","178764"
"2014-08-02 20:02","Bookie.java","11540","95307","106847","","213694"
"2013-10-02 07:01","Bookie.java","9012","74567","83579","5","167158"
"2017-06-28 23:24","Bookie.java","68426","98411","166837","","333674"
"2017-07-07 08:19","Bookie.java","68599","104380","172979","","345958"
"2013-09-11 00:34","Bookie.java","8983","74337","83320","5","166640"
"2014-01-21 17:26","Bookie.java","10203","81250","91453","6","182906"
"2013-10-12 05:42","Bookie.java","9780","76068","85848","6","171696"
"2013-10-22 16:21","Bookie.java","9986","77041","87027","6","174054"
"2017-05-16 00:31","Bookie.java","67690","91498","159188","","318376"
"2013-07-24 16:55","Bookie.java","8885","73653","82538","5","165076"
"2014-02-05 22:43","Bookie.java","10794","82351","93145","7","186290"
"2014-08-18 23:03","Bookie.java","11548","96783","108331","","216662"
"2014-05-09 14:04","Bookie.java","10973","86684","97657","7","195314"
"2013-06-15 19:05","Bookie.java","8826","72409","81235","5","162470"
"2017-06-01 23:58","Bookie.java","68362","94945","163307","","326614"
"2017-08-02 00:49","Bookie.java","70018","122042","192060","","384120"
"2013-12-02 18:45","Bookie.java","10026","79184","89210","6","178420"
"2013-05-04 14:22","Bookie.java","8610","67664","76274","5","152548"
"2012-12-18 13:04","Bookie.java","5180","28833","34013","2","68026"
"2016-11-18 00:18","Bookie.java","66898","68841","135739","","271478"
"2017-03-28 22:35","Bookie.java","67025","86661","153686","","307372"
"2016-07-14 23:02","Bookie.java","65870","59923","125793","","251586"
"2017-06-05 20:30","Bookie.java","68363","95304","163667","","327334"
"2016-11-30 00:02","Bookie.java","66915","69388","136303","","272606"
"2012-12-24 05:50","Bookie.java","5797","29558","35355","2","70710"
"2017-03-22 22:54","Bookie.java","67023","82355","149378","","298756"
"2012-12-24 06:23","Bookie.java","5861","29844","35705","2","71410"
"2015-10-22 09:22","BookKeeper.java","88","1468","1556","","3112"
"2017-01-31 04:01","BookKeeper.java","111059","36218","147277","","294554"
"2017-06-30 00:12","BookKeeper.java","114357","56329","170686","","341372"
"2016-10-13 07:50","BookKeeper.java","110784","22387","133171","","266342"
"2017-06-21 21:00","BookKeeper.java","114036","53537","167573","","335146"
"2017-03-28 22:35","BookKeeper.java","111258","41009","152267","","304534"
"2016-07-11 23:01","BookKeeper.java","105805","9939","115744","","231488"
"2016-10-13 09:27","BookKeeper.java","110906","22495","133401","","266802"
"2017-07-28 20:12","BookKeeper.java","115748","64275","180023","","360046"
"2017-05-15 19:52","BookKeeper.java","112523","46028","158551","","317102"
"2012-10-04 12:40","AuditorLedgerCheckerTest.java","3481","12694","16175","2","32350"
"2014-06-02 11:54","AuditorLedgerCheckerTest.java","11523","93810","105333","7","210666"
"2014-07-24 01:41","AuditorLedgerCheckerTest.java","11789","94561","106350","","212700"
"2012-12-14 20:26","AuditorLedgerCheckerTest.java","5627","33940","39567","2","79134"
"2012-10-26 16:25","AuditorLedgerCheckerTest.java","4687","20337","25024","2","50048"
"2016-03-08 07:18","AuditorLedgerCheckerTest.java","12908","112212","125120","","250240"
"2012-12-18 12:00","AuditorLedgerCheckerTest.java","5862","34682","40544","2","81088"
"2016-12-17 02:44","AuditorLedgerCheckerTest.java","64043","77711","141754","","283508"
"2017-07-07 05:11","AuditorLedgerCheckerTest.java","65519","106474","171993","","343986"
"2014-02-05 22:43","AuditorLedgerCheckerTest.java","11253","88267","99520","7","199040"
"2013-08-21 13:19","AuditorLedgerCheckerTest.java","9450","80166","89616","5","179232"
"2017-10-17 09:32","AuditorLedgerCheckerTest.java","72072","127564","199636","","399272"
"2017-05-12 15:20","AuditorLedgerCheckerTest.java","64448","92490","156938","","313876"
"2013-06-15 19:05","AuditorLedgerCheckerTest.java","9358","78398","87756","5","175512"
"2013-05-31 12:02","AuditorLedgerCheckerTest.java","9285","74225","83510","5","167020"
"2017-06-01 23:58","ZkLedgerIdGenerator.java","3184","9688","12872","","25744"
"2017-05-02 23:04","ZkLedgerIdGenerator.java","765","2586","3351","","6702"
"2011-11-17 11:16","LedgerRecoveryOp.java","254","897","1151","","2302"
"2012-05-25 17:13","LedgerRecoveryOp.java","10849","31995","42844","1","85688"
"2012-05-10 14:47","LedgerRecoveryOp.java","10538","30430","40968","1","81936"
"2013-10-14 17:38","LedgerRecoveryOp.java","18111","137085","155196","6","310392"
"2017-06-21 19:58","LedgerRecoveryOp.java","40393","121733","162126","","324252"
"2017-06-21 21:00","LedgerRecoveryOp.java","40395","122408","162803","","325606"
"2017-06-21 19:50","LedgerRecoveryOp.java","40392","121622","162014","","324028"
"2012-02-13 15:46","LedgerRecoveryOp.java","2421","12729","15150","1","30300"
"2013-03-25 18:02","LedgerRecoveryOp.java","17800","128758","146558","4","293116"
"2012-12-08 11:18","Bookie.java","1913","11970","13883","2","27766"
"2012-10-26 16:25","Bookie.java","310","1259","1569","2","3138"
"2017-01-31 04:01","Bookie.java","73855","79655","153510","","307020"
"2017-03-28 22:37","Bookie.java","73950","84557","158507","","317014"
"2016-01-26 22:11","Bookie.java","10228","93152","103380","","206760"
"2015-03-18 07:38","Bookie.java","9715","89387","99102","","198204"
"2015-04-21 09:17","Bookie.java","9716","89490","99206","","198412"
"2012-12-03 17:59","Bookie.java","1202","11214","12416","2","24832"
"2013-06-21 19:26","Bookie.java","6368","60834","67202","5","134404"
"2014-09-23 17:53","Bookie.java","9391","86006","95397","","190794"
"2017-07-04 06:27","Bookie.java","75579","100153","175732","","351464"
"2017-06-05 22:25","Bookie.java","75355","94143","169498","","338996"
"2014-02-06 09:25","Bookie.java","8502","70823","79325","7","158650"
"2014-04-29 22:07","Bookie.java","8672","74498","83170","7","166340"
"2013-12-06 07:39","Bookie.java","7655","67721","75376","6","150752"
"2014-08-02 20:02","Bookie.java","9264","83787","93051","","186102"
"2013-10-02 07:01","Bookie.java","6614","62925","69539","5","139078"
"2017-06-28 23:24","Bookie.java","75392","96133","171525","","343050"
"2017-07-07 08:19","Bookie.java","75567","102104","177671","","355342"
"2013-09-11 00:34","Bookie.java","6583","62693","69276","5","138552"
"2014-01-21 17:26","Bookie.java","7897","69700","77597","6","155194"
"2013-10-12 05:42","Bookie.java","7384","64428","71812","6","143624"
"2013-10-22 16:21","Bookie.java","7592","65403","72995","6","145990"
"2017-05-16 00:31","Bookie.java","74600","89164","163764","","327528"
"2013-07-24 16:55","Bookie.java","6444","61968","68412","5","136824"
"2014-02-05 22:43","Bookie.java","8500","70813","79313","7","158626"
"2014-08-18 23:03","Bookie.java","9272","85263","94535","","189070"
"2014-05-09 14:04","Bookie.java","8686","75153","83839","7","167678"
"2013-06-15 19:05","Bookie.java","6351","60690","67041","5","134082"
"2017-06-01 23:58","Bookie.java","75285","92624","167909","","335818"
"2017-08-02 00:49","Bookie.java","77003","119783","196786","","393572"
"2013-12-02 18:45","Bookie.java","7641","67555","75196","6","150392"
"2013-05-04 14:22","Bookie.java","6122","55932","62054","5","124108"
"2012-12-18 13:04","Bookie.java","2521","16930","19451","2","38902"
"2016-11-18 00:18","Bookie.java","73802","66501","140303","","280606"
"2017-03-28 22:35","Bookie.java","73932","84324","158256","","316512"
"2016-07-14 23:02","Bookie.java","72650","57459","130109","","260218"
"2017-06-05 20:30","Bookie.java","75338","93035","168373","","336746"
"2016-11-30 00:02","Bookie.java","73819","67048","140867","","281734"
"2012-12-24 05:50","Bookie.java","3145","17662","20807","2","41614"
"2017-03-22 22:54","Bookie.java","73929","80017","153946","","307892"
"2012-12-24 06:23","Bookie.java","3210","17949","21159","2","42318"
"2012-12-08 11:18","Bookie.java","1632","10740","12372","2","24744"
"2017-01-31 04:01","Bookie.java","74480","79331","153811","","307622"
"2017-03-28 22:37","Bookie.java","74574","84232","158806","","317612"
"2016-01-26 22:11","Bookie.java","10115","92090","102205","","204410"
"2015-03-18 07:38","Bookie.java","9590","88313","97903","","195806"
"2015-04-21 09:17","Bookie.java","9591","88416","98007","","196014"
"2012-12-03 17:59","Bookie.java","921","9984","10905","2","21810"
"2013-06-21 19:26","Bookie.java","6155","59672","65827","5","131654"
"2014-09-23 17:53","Bookie.java","9262","84928","94190","","188380"
"2017-07-04 06:27","Bookie.java","76212","99837","176049","","352098"
